#       # k              E            BS weight       TS weight
      0.6427859     -0.6287760       0.0144003       0.0042902
      0.6684973     -0.5994613       0.0161832       0.0042987
      0.6942087     -0.5711710       0.0183609       0.0042924
      0.7199202     -0.5444199       0.0209819       0.0042655
      0.7456316     -0.5198093       0.0240105       0.0042112
      0.7713430     -0.4980329       0.0271799       0.0041231
      0.7970545     -0.4798802       0.0297445       0.0039953
      0.8227659     -0.4662393       0.0303377       0.0038222
      0.8484774     -0.4580723       0.0276323       0.0035963
      0.8741888     -0.4562854       0.0219574       0.0033145
      0.8999002     -0.4614801       0.0154999       0.0029909
      0.9256117     -0.4737825       0.0101716       0.0026546
      0.9513231     -0.4928901       0.0064778       0.0023325
      0.9770345     -0.5182291       0.0041211       0.0020413
      1.0027460     -0.5490981       0.0026683       0.0017885
      1.0284574     -0.5847696       0.0017838       0.0015753
      1.0541688     -0.6245519       0.0012480       0.0013992
      1.0798803     -0.6678217       0.0009256       0.0012558
      1.1055917     -0.7140345       0.0007340       0.0011399
      1.1313031     -0.7627236       0.0006230       0.0010461
      1.1570146     -0.8134917       0.0005610       0.0009689
      1.1827260     -0.8660015       0.0005273       0.0009017
      1.2084374     -0.9199647       0.0005037       0.0008325
      1.2341489     -0.9751336       0.0004487       0.0007073
      1.2598603     -1.0208954       0.0004877       0.0007326
      1.2855717     -0.9701315       0.0004622       0.0006865
      1.3112832     -0.9081343       0.0005416       0.0007921
      1.3369946     -0.8464859       0.0005885       0.0008381
      1.3627061     -0.7853069       0.0006446       0.0008824
      1.3884175     -0.7247360       0.0007246       0.0009403
      1.4141289     -0.6649376       0.0008433       0.0010244
      1.4398404     -0.6061141       0.0010214       0.0011505
      1.4655518     -0.5485244       0.0012897       0.0013427
      1.4912632     -0.4925147       0.0016964       0.0016391
      1.5169747     -0.4385679       0.0023174       0.0021012
      1.5426861     -0.3873853       0.0032706       0.0028295
      1.5683975     -0.3400160       0.0047273       0.0039822
      1.5941090     -0.2980432       0.0068903       0.0057789
      1.6198204     -0.2637632       0.0098508       0.0084196
      1.6455318     -0.2400834       0.0132366       0.0117877
      1.6712433     -0.2296350       0.0159813       0.0150616
      1.6969547     -0.2332194       0.0170519       0.0170519
      1.7226661     -0.2491642       0.0164826       0.0173151
      1.7483776     -0.2744317       0.0150562       0.0163628
      1.7740890     -0.3060436       0.0134469       0.0149057
      1.7998004     -0.3416992       0.0119758       0.0133959
      1.8255119     -0.3797844       0.0107353       0.0120283
      1.8512233     -0.4191975       0.0097206       0.0108562
      1.8769348     -0.4591828       0.0088979       0.0098737
      1.9026462     -0.4992112       0.0082298       0.0090551
      1.9283576     -0.5389027       0.0076841       0.0083722
      1.9540691     -0.5779764       0.0072350       0.0077995
      1.9797805     -0.6162186       0.0068627       0.0073162
      2.0054919     -0.6534628       0.0065517       0.0069052
      2.0312034     -0.6895759       0.0062902       0.0065532
      2.0569148     -0.7244491       0.0060693       0.0062496
      2.0826262     -0.7579919       0.0058819       0.0059861
      2.1083377     -0.7901279       0.0057224       0.0057560
      2.1340491     -0.8207914       0.0055865       0.0055539
      2.1597605     -0.8499258       0.0054708       0.0053756
      2.1854720     -0.8774815       0.0053724       0.0052176
      2.2111834     -0.9034151       0.0052893       0.0050771
      2.2368948     -0.9276882       0.0052195       0.0049516
      2.2626063     -0.9502672       0.0051617       0.0048392
      2.2883177     -0.9711225       0.0051146       0.0047384
      2.3140291     -0.9902280       0.0050775       0.0046478
      2.3397406     -1.0075612       0.0050494       0.0045662
      2.3654520     -1.0231027       0.0050298       0.0044926
      2.3911635     -1.0368361       0.0050184       0.0044264
      2.4168749     -1.0487481       0.0050147       0.0043667
      2.4425863     -1.0588280       0.0050185       0.0043130
      2.4682978     -1.0670680       0.0050297       0.0042647
      2.4940092     -1.0734629       0.0050483       0.0042215
      2.5197206     -1.0780104       0.0050744       0.0041829
      2.5454321     -1.0807109       0.0051082       0.0041487
 
      0.0000000     -1.0592372       0.0034132       0.0027455
      0.0257114     -1.0601342       0.0034423       0.0027246
      0.0514229     -1.0591803       0.0034774       0.0027065
      0.0771343     -1.0563845       0.0035188       0.0026909
      0.1028457     -1.0517590       0.0035670       0.0026779
      0.1285572     -1.0453190       0.0036224       0.0026672
      0.1542686     -1.0370829       0.0036860       0.0026589
      0.1799800     -1.0270727       0.0037583       0.0026528
      0.2056915     -1.0153140       0.0038405       0.0026490
      0.2314029     -1.0018364       0.0039338       0.0026473
      0.2571143     -0.9866741       0.0040397       0.0026479
      0.2828258     -0.9698661       0.0041599       0.0026505
      0.3085372     -0.9514569       0.0042967       0.0026554
      0.3342487     -0.9314970       0.0044527       0.0026624
      0.3599601     -0.9100441       0.0046313       0.0026716
      0.3856715     -0.8871641       0.0048367       0.0026830
      0.4113830     -0.8629321       0.0050742       0.0026965
      0.4370944     -0.8374347       0.0053502       0.0027121
      0.4628058     -0.8107715       0.0056734       0.0027296
      0.4885173     -0.7830583       0.0060548       0.0027489
      0.5142287     -0.7544302       0.0065088       0.0027697
      0.5399401     -0.7250456       0.0070548       0.0027914
      0.5656516     -0.6950923       0.0077186       0.0028133
      0.5913630     -0.6647933       0.0085354       0.0028343
      0.6170744     -0.6344151       0.0095538       0.0028527
      0.6427859     -0.6042778       0.0108410       0.0028662
      0.6684973     -0.5747651       0.0124898       0.0028716
      0.6942087     -0.5463356       0.0146247       0.0028645
      0.7199202     -0.5195327       0.0173988       0.0028396
      0.7456316     -0.4949891       0.0209471       0.0027909
      0.7713430     -0.4734264       0.0252034       0.0027134
      0.7970545     -0.4556565       0.0293776       0.0026047
      0.8227659     -0.4426086       0.0311630       0.0024643
      0.8484774     -0.4353652       0.0276636       0.0022859
      0.8741888     -0.4349865       0.0198785       0.0020648
      0.8999002     -0.4420518       0.0123529       0.0018216
      0.9256117     -0.4564877       0.0072742       0.0015855
      0.9513231     -0.4777932       0.0042853       0.0013724
      0.9770345     -0.5052639       0.0025848       0.0011877
      1.0027460     -0.5381240       0.0016137       0.0010320
      1.0284574     -0.5756097       0.0010519       0.0009035
      1.0541688     -0.6170184       0.0007233       0.0007990
      1.0798803     -0.6617314       0.0005303       0.0007148
      1.1055917     -0.7092176       0.0004176       0.0006474
      1.1313031     -0.7590273       0.0003531       0.0005932
      1.1570146     -0.8107815       0.0003175       0.0005489
      1.1827260     -0.8641598       0.0002982       0.0005105
      1.2084374     -0.9188898       0.0002848       0.0004709
      1.2341489     -0.9747378       0.0002532       0.0003992
      1.2598603     -1.0208946       0.0006203       0.0009319
      1.2855717     -0.9697453       0.0002608       0.0003874
      1.3112832     -0.9070585       0.0003062       0.0004480
      1.3369946     -0.8446164       0.0003329       0.0004744
      1.3627061     -0.7825158       0.0003648       0.0004998
      1.3884175     -0.7208641       0.0004107       0.0005332
      1.4141289     -0.6597844       0.0004794       0.0005820
      1.4398404     -0.5994228       0.0005836       0.0006559
      1.4655518     -0.5399614       0.0007433       0.0007701
      1.4912632     -0.4816395       0.0009911       0.0009497
      1.5169747     -0.4247916       0.0013830       0.0012383
      1.5426861     -0.3699161       0.0020163       0.0017140
      1.5683975     -0.3178056       0.0030626       0.0025204
      1.5941090     -0.2697928       0.0048097       0.0039169
      1.6198204     -0.2281811       0.0076394       0.0063104
      1.6455318     -0.1967382       0.0116188       0.0100151
      1.6712433     -0.1802510       0.0154343       0.0142613
      1.6969547     -0.1815477       0.0167931       0.0167931
      1.7226661     -0.1986686       0.0155381       0.0165712
      1.7483776     -0.2268512       0.0133127       0.0147823
      1.7740890     -0.2617847       0.0112064       0.0126994
      1.7998004     -0.3005620       0.0095171       0.0108617
      1.8255119     -0.3413815       0.0082254       0.0093774
      1.8512233     -0.3831278       0.0072436       0.0082090
      1.8769348     -0.4250888       0.0064906       0.0072905
      1.9026462     -0.4667914       0.0059047       0.0065623
      1.9283576     -0.5079077       0.0054420       0.0059779
      1.9540691     -0.5482008       0.0050711       0.0055028
      1.9797805     -0.5874933       0.0047701       0.0051118
      2.0054919     -0.6256475       0.0045230       0.0047861
      2.0312034     -0.6625534       0.0043182       0.0045118
      2.0569148     -0.6981210       0.0041471       0.0042788
      2.0826262     -0.7322748       0.0040033       0.0040789
      2.1083377     -0.7649504       0.0038820       0.0039062
      2.1340491     -0.7960922       0.0037792       0.0037559
      2.1597605     -0.8256517       0.0036922       0.0036243
      2.1854720     -0.8535861       0.0036186       0.0035086
      2.2111834     -0.8798575       0.0035565       0.0034062
      2.2368948     -0.9044324       0.0035045       0.0033153
      2.2626063     -0.9272809       0.0034614       0.0032343
      2.2883177     -0.9483769       0.0034263       0.0031620
      2.3140291     -0.9676970       0.0033985       0.0030972
      2.3397406     -0.9852212       0.0033774       0.0030391
      2.3654520     -1.0009321       0.0033625       0.0029870
      2.3911635     -1.0148151       0.0033534       0.0029401
      2.4168749     -1.0268582       0.0033499       0.0028980
      2.4425863     -1.0370520       0.0033519       0.0028602
      2.4682978     -1.0453898       0.0033591       0.0028264
      2.4940092     -1.0518672       0.0033717       0.0027961
      2.5197206     -1.0564827       0.0033897       0.0027693
      2.5454321     -1.0592372       0.0034132       0.0027455
 
      0.0000000     -1.0421901       0.0019880       0.0015864
      0.0257114     -1.0431202       0.0020056       0.0015739
      0.0514229     -1.0421883       0.0020268       0.0015631
